listing_id,candidate_event_id,label,split,str_lev_ratio_raw,str_lev_ratio_norm,str_jaro_winkler_raw,str_jaro_winkler_norm,str_token_jaccard_raw,str_token_jaccard_norm,str_token_sort_ratio_raw,str_token_sort_ratio_norm,date_missing,date_year_inferred,date_day_diff,date_exact_match,date_same_weekday,venue_missing,venue_exact_match,venue_alias_match,venue_fuzzy_score,venue_geo_distance_km,venue_geo_distance_missing,source_official_feed,source_partner_feed_a,source_scraped_feed_b,source_scraped_feed_c
L000402,nba_401810101,0,train,0.6987951807228916,0.6987951807228916,0.6933541369025239,0.703428515928516,0.2857142857142857,0.2857142857142857,0.5301204819277108,0.5301204819277108,0,0,2,0,0,0,1,0,1.0,0.0,0,0,0,1,0
L000402,nba_401810126,0,train,0.631578947368421,0.6578947368421053,0.8458863636363636,0.8576048951048951,0.2857142857142857,0.2857142857142857,0.6052631578947368,0.6052631578947368,0,0,3,0,0,0,0,0,0.6923076923076923,568.411,0,0,0,1,0
L000402,nba_401809795,0,train,0.7341772151898734,0.7341772151898734,0.6907647907647907,0.7128822790113113,0.2857142857142857,0.2857142857142857,0.5569620253164558,0.5569620253164558,0,0,2,0,0,0,0,0,0.6666666666666667,2056.902,0,0,0,1,0
L000402,nba_401809792,0,train,0.6153846153846154,0.641025641025641,0.8634071810542399,0.8634071810542399,0.2857142857142857,0.2857142857142857,0.6153846153846154,0.6153846153846154,0,0,2,0,0,0,0,0,0.3448275862068966,1114.243,0,0,0,1,0
L000402,nfl_401772887,0,train,0.45569620253164556,0.4810126582278481,0.6408225108225108,0.6715648548981883,0.1111111111111111,0.1111111111111111,0.45569620253164556,0.4810126582278481,0,0,3,0,0,0,0,0,0.3076923076923077,415.141,0,0,0,1,0
L000402,nba_401810116,0,train,0.36585365853658536,0.36585365853658536,0.6389184240061433,0.6682083997873471,0.0,0.0,0.31707317073170727,0.3414634146341463,0,0,0,1,1,0,0,0,0.6153846153846154,1117.246,0,0,0,1,0
L000402,nba_401810095,0,train,0.29850746268656714,0.32835820895522383,0.4994353472614342,0.5310276679841897,0.0,0.0,0.29850746268656714,0.32835820895522383,0,0,3,0,0,0,0,0,0.72,1584.201,0,0,0,1,0
L000402,nba_401810123,0,train,0.3287671232876712,0.3561643835616438,0.546963891791478,0.581400208986416,0.0,0.0,0.3287671232876712,0.3561643835616438,0,0,2,0,0,0,0,0,0.6428571428571428,1511.638,0,0,0,1,0
L000402,nba_401810119,0,train,0.3188405797101449,0.34782608695652173,0.5637121212121212,0.5907486631016043,0.0,0.0,0.28985507246376807,0.3188405797101449,0,0,1,0,0,0,0,0,0.6956521739130435,2107.619,0,0,0,1,0
L000402,nba_401810124,0,train,0.3013698630136986,0.3287671232876712,0.5654824103099965,0.5909464099119272,0.0,0.0,0.3287671232876712,0.3561643835616438,0,0,2,0,0,0,0,0,0.6956521739130435,2107.619,0,0,0,1,0
L000402,nba_401809793,0,train,0.3529411764705882,0.3529411764705882,0.5609774212715389,0.5715488215488216,0.0,0.0,0.2941176470588235,0.32352941176470584,0,0,2,0,0,0,0,0,0.6923076923076923,568.411,0,0,0,1,0
L000402,nba_401810105,0,train,0.36111111111111116,0.38888888888888884,0.5358345358345359,0.5995670995670995,0.0,0.0,0.33333333333333337,0.36111111111111116,0,0,1,0,0,0,0,0,0.6428571428571428,1640.239,0,0,0,1,0
L000402,nba_401810104,0,train,0.3291139240506329,0.379746835443038,0.6141558441558442,0.6368964368964368,0.0,0.0,0.3544303797468354,0.379746835443038,0,0,1,0,0,0,0,0,0.6956521739130435,2107.619,0,0,0,1,0
L000402,nba_401809797,0,train,0.31999999999999995,0.31999999999999995,0.5521342456826327,0.5665689149560117,0.0,0.0,0.29333333333333333,0.31999999999999995,0,0,2,0,0,0,0,0,0.72,1584.201,0,0,0,1,0
L000402,nba_401810099,0,train,0.2857142857142857,0.3142857142857143,0.5232071849718909,0.5912587412587412,0.0,0.0,0.2857142857142857,0.3142857142857143,0,0,2,0,0,0,0,0,0.6923076923076923,2435.122,0,0,0,1,0
L000402,nba_401809798,0,train,0.38636363636363635,0.4318181818181818,0.5862470862470862,0.6524926686217009,0.0,0.0,0.36363636363636365,0.38636363636363635,0,0,2,0,0,0,0,0,0.72,2542.008,0,0,0,1,0
L000402,nba_401810091,0,train,0.3287671232876712,0.3561643835616438,0.581400208986416,0.6013584117032392,0.0,0.0,0.3013698630136986,0.3287671232876712,0,0,3,0,0,0,0,0,0.5294117647058824,1703.198,0,0,0,1,0
L000402,nba_401810092,0,train,0.34883720930232553,0.39534883720930236,0.601010101010101,0.6838924963924965,0.0,0.0,0.37209302325581395,0.41860465116279066,0,0,3,0,0,0,0,0,0.5454545454545454,1694.546,0,0,0,1,0
L000402,nba_401810107,0,train,0.430379746835443,0.430379746835443,0.6468734968734969,0.7451403435274403,0.0,0.0,0.379746835443038,0.40506329113924056,0,0,1,0,0,0,0,0,0.6,1787.771,0,0,0,1,0
L000403,nba_401810114,1,train,0.9647058823529412,0.9647058823529412,0.9327050997782704,0.9375831485587582,0.8,0.8,0.9647058823529412,0.9647058823529412,0,0,0,1,1,0,1,0,1.0,0.0,0,1,0,0,0
L000403,nba_401810101,0,train,0.6987951807228916,0.6987951807228916,0.6933541369025239,0.703428515928516,0.2857142857142857,0.2857142857142857,0.5301204819277108,0.5301204819277108,0,0,2,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000403,nba_401810126,0,train,0.631578947368421,0.6578947368421053,0.8458863636363636,0.8576048951048951,0.2857142857142857,0.2857142857142857,0.6052631578947368,0.6052631578947368,0,0,3,0,0,0,0,0,0.6923076923076923,568.411,0,1,0,0,0
L000403,nba_401809795,0,train,0.7341772151898734,0.7341772151898734,0.6907647907647907,0.7128822790113113,0.2857142857142857,0.2857142857142857,0.5569620253164558,0.5569620253164558,0,0,2,0,0,0,0,0,0.6666666666666667,2056.902,0,1,0,0,0
L000403,nba_401809792,0,train,0.6153846153846154,0.641025641025641,0.8634071810542399,0.8634071810542399,0.2857142857142857,0.2857142857142857,0.6153846153846154,0.6153846153846154,0,0,2,0,0,0,0,0,0.3448275862068966,1114.243,0,1,0,0,0
L000403,nfl_401772887,0,train,0.45569620253164556,0.4810126582278481,0.6408225108225108,0.6715648548981883,0.1111111111111111,0.1111111111111111,0.45569620253164556,0.4810126582278481,0,0,3,0,0,0,0,0,0.3076923076923077,415.141,0,1,0,0,0
L000403,nba_401810116,0,train,0.36585365853658536,0.36585365853658536,0.6389184240061433,0.6682083997873471,0.0,0.0,0.31707317073170727,0.3414634146341463,0,0,0,1,1,0,0,0,0.6153846153846154,1117.246,0,1,0,0,0
L000403,nba_401810095,0,train,0.29850746268656714,0.32835820895522383,0.4994353472614342,0.5310276679841897,0.0,0.0,0.29850746268656714,0.32835820895522383,0,0,3,0,0,0,0,0,0.72,1584.201,0,1,0,0,0
L000403,nba_401810123,0,train,0.3287671232876712,0.3561643835616438,0.546963891791478,0.581400208986416,0.0,0.0,0.3287671232876712,0.3561643835616438,0,0,2,0,0,0,0,0,0.6428571428571428,1511.638,0,1,0,0,0
L000403,nba_401810119,0,train,0.3188405797101449,0.34782608695652173,0.5637121212121212,0.5907486631016043,0.0,0.0,0.28985507246376807,0.3188405797101449,0,0,1,0,0,0,0,0,0.6956521739130435,2107.619,0,1,0,0,0
L000403,nba_401810124,0,train,0.3013698630136986,0.3287671232876712,0.5654824103099965,0.5909464099119272,0.0,0.0,0.3287671232876712,0.3561643835616438,0,0,2,0,0,0,0,0,0.6956521739130435,2107.619,0,1,0,0,0
L000403,nba_401809793,0,train,0.3529411764705882,0.3529411764705882,0.5609774212715389,0.5715488215488216,0.0,0.0,0.2941176470588235,0.32352941176470584,0,0,2,0,0,0,0,0,0.6923076923076923,568.411,0,1,0,0,0
L000403,nba_401810105,0,train,0.36111111111111116,0.38888888888888884,0.5358345358345359,0.5995670995670995,0.0,0.0,0.33333333333333337,0.36111111111111116,0,0,1,0,0,0,0,0,0.6428571428571428,1640.239,0,1,0,0,0
L000403,nba_401810104,0,train,0.3291139240506329,0.379746835443038,0.6141558441558442,0.6368964368964368,0.0,0.0,0.3544303797468354,0.379746835443038,0,0,1,0,0,0,0,0,0.6956521739130435,2107.619,0,1,0,0,0
L000403,nba_401809797,0,train,0.31999999999999995,0.31999999999999995,0.5521342456826327,0.5665689149560117,0.0,0.0,0.29333333333333333,0.31999999999999995,0,0,2,0,0,0,0,0,0.72,1584.201,0,1,0,0,0
L000403,nba_401810099,0,train,0.2857142857142857,0.3142857142857143,0.5232071849718909,0.5912587412587412,0.0,0.0,0.2857142857142857,0.3142857142857143,0,0,2,0,0,0,0,0,0.6923076923076923,2435.122,0,1,0,0,0
L000403,nba_401809798,0,train,0.38636363636363635,0.4318181818181818,0.5862470862470862,0.6524926686217009,0.0,0.0,0.36363636363636365,0.38636363636363635,0,0,2,0,0,0,0,0,0.72,2542.008,0,1,0,0,0
L000403,nba_401810091,0,train,0.3287671232876712,0.3561643835616438,0.581400208986416,0.6013584117032392,0.0,0.0,0.3013698630136986,0.3287671232876712,0,0,3,0,0,0,0,0,0.5294117647058824,1703.198,0,1,0,0,0
L000403,nba_401810092,0,train,0.34883720930232553,0.39534883720930236,0.601010101010101,0.6838924963924965,0.0,0.0,0.37209302325581395,0.41860465116279066,0,0,3,0,0,0,0,0,0.5454545454545454,1694.546,0,1,0,0,0
L000403,nba_401810107,0,train,0.430379746835443,0.430379746835443,0.6468734968734969,0.7451403435274403,0.0,0.0,0.379746835443038,0.40506329113924056,0,0,1,0,0,0,0,0,0.6,1787.771,0,1,0,0,0
L000404,nba_401810609,1,train,0.2222222222222222,0.3902439024390244,0.4851510496671787,0.6930704898446834,0.0,0.0,0.19512195121951215,0.3902439024390244,1,1,999,0,0,0,1,0,1.0,0.0,0,0,0,0,1
L000404,nba_401810760,0,train,0.25,0.38888888888888884,0.44981684981684983,0.6608974358974359,0.0,0.0,0.16666666666666663,0.38888888888888884,1,1,999,0,0,0,1,0,1.0,0.0,0,0,0,0,1
L000404,nba_401810468,0,train,0.2222222222222222,0.3902439024390244,0.4851510496671787,0.6930704898446834,0.0,0.0,0.19512195121951215,0.3902439024390244,1,1,999,0,0,0,0,0,0.32558139534883723,3343.307,0,0,0,0,1
L000404,nba_401810564,0,train,0.21052631578947367,0.4117647058823529,0.48412698412698413,0.6162698412698413,0.0,0.0,0.17647058823529416,0.3529411764705882,1,1,999,0,0,0,1,0,1.0,0.0,0,0,0,0,1
L000404,nba_401810548,0,train,0.26086956521739135,0.33333333333333337,0.48313492063492064,0.6,0.0,0.0,0.1428571428571429,0.2857142857142857,1,1,999,0,0,0,1,0,1.0,0.0,0,0,0,0,1
L000404,nba_401810891,0,train,0.23809523809523814,0.3157894736842105,0.44523809523809527,0.6023809523809524,0.0,0.0,0.1578947368421053,0.3157894736842105,1,1,999,0,0,0,1,0,1.0,0.0,0,0,0,0,1
L000404,nba_401810783,0,train,0.2727272727272727,0.35,0.48730158730158735,0.6472222222222223,0.0,0.0,0.19999999999999996,0.30000000000000004,1,1,999,0,0,0,1,0,1.0,0.0,0,0,0,0,1
L000404,nba_401810524,0,train,0.19999999999999996,0.2777777777777778,0.47985347985347987,0.5641025641025641,0.0,0.0,0.16666666666666663,0.2777777777777778,1,1,999,0,0,0,1,0,1.0,0.0,0,0,0,0,1
L000404,nba_401810628,0,train,0.23255813953488372,0.3076923076923077,0.4896004378762999,0.5995073891625616,0.0,0.0,0.15384615384615385,0.3076923076923077,1,1,999,0,0,0,1,0,1.0,0.0,0,0,0,0,1
L000404,nba_401810905,0,train,0.24390243902439024,0.32432432432432434,0.4474426807760141,0.6054673721340388,0.0,0.0,0.16216216216216217,0.2702702702702703,1,1,999,0,0,0,1,0,1.0,0.0,0,0,0,0,1
L000404,nba_401811019,0,train,0.23255813953488372,0.3076923076923077,0.4896004378762999,0.5995073891625616,0.0,0.0,0.15384615384615385,0.3076923076923077,1,1,999,0,0,0,1,0,1.0,0.0,0,0,0,0,1
L000404,nba_401810338,0,train,0.23255813953488372,0.3076923076923077,0.4431855500821018,0.5995073891625616,0.0,0.0,0.20512820512820518,0.3589743589743589,1,1,999,0,0,0,1,0,1.0,0.0,0,0,0,0,1
L000404,nba_401810145,0,train,0.23809523809523814,0.3157894736842105,0.44523809523809527,0.6047619047619047,0.0,0.0,0.21052631578947367,0.3157894736842105,1,1,999,0,0,0,1,0,1.0,0.0,0,0,0,0,1
L000404,nba_401810410,0,train,0.2222222222222222,0.3902439024390244,0.43947772657450085,0.6026881720430107,0.0,0.0,0.19512195121951215,0.3414634146341463,1,1,999,0,0,0,1,0,1.0,0.0,0,0,0,0,1
L000404,nba_401810510,0,train,0.32432432432432434,0.4242424242424242,0.5075914423740511,0.6742753623188406,0.0,0.0,0.24242424242424243,0.4242424242424242,1,1,999,0,0,0,1,0,1.0,0.0,0,0,0,0,1
L000404,nba_401810081,0,train,0.29268292682926833,0.3783783783783784,0.5388007054673721,0.6570987654320988,0.0,0.0,0.2162162162162162,0.32432432432432434,1,1,999,0,0,0,1,0,1.0,0.0,0,0,0,0,1
L000404,nba_401810886,0,train,0.23809523809523814,0.3157894736842105,0.44523809523809527,0.6023809523809524,0.0,0.0,0.1578947368421053,0.3157894736842105,1,1,999,0,0,0,1,0,1.0,0.0,0,0,0,0,1
L000404,nba_401809941,0,train,0.23255813953488372,0.3076923076923077,0.4431855500821018,0.5995073891625616,0.0,0.0,0.20512820512820518,0.3589743589743589,1,1,999,0,0,0,1,0,1.0,0.0,0,0,0,0,1
L000404,nba_401810154,0,train,0.24390243902439024,0.32432432432432434,0.4474426807760141,0.6054673721340388,0.0,0.0,0.16216216216216217,0.2702702702702703,1,1,999,0,0,0,1,0,1.0,0.0,0,0,0,0,1
L000404,nba_401809795,0,train,0.20408163265306123,0.3111111111111111,0.43333333333333335,0.5857142857142857,0.0,0.0,0.1777777777777778,0.3111111111111111,1,1,999,0,0,0,1,0,1.0,0.0,0,0,0,0,1
L000405,nba_401810609,1,train,0.9538461538461537,0.9538461538461537,0.9436432637571156,0.9436432637571156,0.8,0.8,0.9538461538461537,0.9538461538461537,0,1,0,1,1,0,1,0,1.0,0.0,0,1,0,0,0
L000405,nba_401810468,0,train,0.9538461538461537,0.9538461538461537,0.9436432637571156,0.9436432637571156,0.8,0.8,0.9538461538461537,0.9538461538461537,0,1,18,0,0,0,0,0,0.32558139534883723,3343.307,0,1,0,0,0
L000405,nba_401810564,0,train,0.6206896551724138,0.6896551724137931,0.6738562091503267,0.7188476840011367,0.2857142857142857,0.2857142857142857,0.5862068965517242,0.6551724137931035,0,1,6,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000405,nba_401810548,0,train,0.6363636363636364,0.6363636363636364,0.705514705882353,0.6788480392156863,0.2857142857142857,0.2857142857142857,0.6363636363636364,0.6363636363636364,0,1,8,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000405,nba_401810891,0,train,0.5483870967741935,0.5483870967741935,0.5759414877061936,0.5759414877061936,0.2857142857142857,0.2857142857142857,0.4193548387096774,0.4193548387096774,0,1,43,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000405,nba_401810783,0,train,0.59375,0.59375,0.6455648926237162,0.6722519310754604,0.2857142857142857,0.2857142857142857,0.5,0.53125,0,1,29,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000405,nba_401810524,0,train,0.5666666666666667,0.5666666666666667,0.5924250041897101,0.5924250041897101,0.2857142857142857,0.2857142857142857,0.5333333333333333,0.5333333333333333,0,1,11,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000405,nba_401810628,0,train,0.6349206349206349,0.6349206349206349,0.7194895199459094,0.7324543610547667,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.5714285714285714,0,1,3,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000405,nba_401810905,0,train,0.5901639344262295,0.6229508196721312,0.6138248671788403,0.6429920116194626,0.2857142857142857,0.2857142857142857,0.5573770491803278,0.5573770491803278,0,1,45,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000405,nba_401811019,0,train,0.6349206349206349,0.6349206349206349,0.7194895199459094,0.7324543610547667,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.5714285714285714,0,1,60,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000405,nba_401810338,0,train,0.5714285714285714,0.5714285714285714,0.6092968221771468,0.6092968221771468,0.2857142857142857,0.2857142857142857,0.4444444444444444,0.4444444444444444,0,1,36,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000405,nba_401810145,0,train,0.5161290322580645,0.5483870967741935,0.584733893557423,0.6229913017838714,0.2857142857142857,0.2857142857142857,0.4516129032258065,0.4516129032258065,0,1,75,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000405,nba_401810410,0,train,0.5846153846153845,0.5846153846153845,0.7046860820064351,0.6757005747600583,0.2857142857142857,0.2857142857142857,0.4307692307692308,0.4307692307692308,0,1,27,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000405,nba_401810510,0,train,0.631578947368421,0.631578947368421,0.6546192847848521,0.6692668371696504,0.2857142857142857,0.2857142857142857,0.631578947368421,0.631578947368421,0,1,13,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000405,nba_401810081,0,train,0.6557377049180328,0.6885245901639344,0.6691093945995906,0.6978466104638312,0.2857142857142857,0.2857142857142857,0.5573770491803278,0.5573770491803278,0,1,86,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000405,nba_401810886,0,train,0.6451612903225806,0.6451612903225806,0.6175070028011205,0.6175070028011205,0.2857142857142857,0.2857142857142857,0.6129032258064516,0.6129032258064516,0,1,42,0,1,0,1,0,1.0,0.0,0,1,0,0,0
L000405,nba_401809941,0,train,0.5714285714285714,0.5714285714285714,0.6092968221771468,0.6092968221771468,0.2857142857142857,0.2857142857142857,0.4444444444444444,0.4444444444444444,0,1,108,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000405,nba_401810154,0,train,0.5901639344262295,0.6229508196721312,0.6138248671788403,0.6429920116194626,0.2857142857142857,0.2857142857142857,0.5573770491803278,0.5573770491803278,0,1,70,0,1,0,1,0,1.0,0.0,0,1,0,0,0
L000405,nba_401809795,0,train,0.6086956521739131,0.6086956521739131,0.6999766573295986,0.6721988795518207,0.2857142857142857,0.2857142857142857,0.5507246376811594,0.5507246376811594,0,1,78,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000405,nba_401810936,0,train,0.5714285714285714,0.5714285714285714,0.6203208556149732,0.6203208556149732,0.2857142857142857,0.2857142857142857,0.5357142857142857,0.5357142857142857,0,1,49,0,1,0,1,0,1.0,0.0,0,1,0,0,0
L000406,nba_401810609,1,train,0.24390243902439024,0.4390243902439024,0.553763440860215,0.6189964157706093,0.0,0.0,0.24390243902439024,0.4390243902439024,0,0,0,1,1,0,1,0,1.0,0.0,0,0,1,0,0
L000406,nba_401810628,0,train,0.2564102564102564,0.3589743589743589,0.5126436781609195,0.551888341543514,0.0,0.0,0.20512820512820518,0.3589743589743589,0,0,3,0,0,0,1,0,1.0,0.0,0,0,1,0,0
L000406,nba_401810594,0,train,0.18181818181818177,0.31818181818181823,0.5058823529411764,0.5400560224089636,0.0,0.0,0.18181818181818177,0.2727272727272727,0,0,2,0,0,0,1,0,1.0,0.0,0,0,1,0,0
L000406,nba_401810625,0,train,0.196078431372549,0.27450980392156865,0.540650406504065,0.5400406504065041,0.0,0.0,0.1568627450980392,0.23529411764705888,0,0,2,0,0,0,0,0,0.5882352941176471,1619.415,0,0,1,0,0
L000406,nba_401810595,0,train,0.17021276595744683,0.25531914893617025,0.5027027027027028,0.5470720720720721,0.0,0.0,0.12765957446808507,0.21276595744680848,0,0,2,0,0,0,0,0,0.3589743589743589,576.645,0,0,1,0,0
L000406,nba_401810607,0,train,0.1578947368421053,0.26315789473684215,0.430952380952381,0.5492063492063491,0.0,0.0,0.21052631578947367,0.26315789473684215,0,0,0,1,1,0,0,0,0.5,2332.81,0,0,1,0,0
L000406,nba_401810591,0,train,0.15384615384615385,0.2564102564102564,0.467816091954023,0.5467432950191571,0.0,0.0,0.15384615384615385,0.2564102564102564,0,0,2,0,0,0,0,0,0.3589743589743589,3036.573,0,0,1,0,0
L000406,nba_401810615,0,train,0.18181818181818177,0.2272727272727273,0.46274509803921565,0.42549019607843136,0.0,0.0,0.18181818181818177,0.2272727272727273,0,0,0,1,1,0,0,0,0.6666666666666667,2056.902,0,0,1,0,0
L000406,nba_401810620,0,train,0.21739130434782605,0.21739130434782605,0.42037037037037034,0.47962962962962963,0.0,0.0,0.21739130434782605,0.21739130434782605,0,0,2,0,0,0,0,0,0.6666666666666667,2056.902,0,0,1,0,0
L000406,nba_401810589,0,train,0.16216216216216217,0.2162162162162162,0.4703703703703703,0.4703703703703703,0.0,0.0,0.16216216216216217,0.16216216216216217,0,0,2,0,0,0,0,0,0.48484848484848486,2964.42,0,0,1,0,0
L000406,nba_401810605,0,train,0.12121212121212122,0.24242424242424243,0.42898550724637685,0.47681159420289854,0.0,0.0,0.12121212121212122,0.18181818181818177,0,0,0,1,1,0,0,0,0.48484848484848486,2964.42,0,0,1,0,0
L000406,nba_401810599,0,train,0.18867924528301885,0.2264150943396226,0.41434108527131785,0.4054263565891472,0.0,0.0,0.18867924528301885,0.2264150943396226,0,0,1,0,0,0,0,0,0.6666666666666667,2056.902,0,0,1,0,0
L000406,nba_401810623,0,train,0.12244897959183676,0.24489795918367352,0.3478632478632478,0.5290598290598291,0.0,0.0,0.12244897959183676,0.24489795918367352,0,0,2,0,0,0,0,0,0.5142857142857142,1048.343,0,0,1,0,0
L000406,nba_401810602,0,train,0.1428571428571429,0.23809523809523814,0.46458333333333335,0.5520833333333334,0.0,0.0,0.1428571428571429,0.19047619047619047,0,0,1,0,0,0,0,0,0.4736842105263158,3446.099,0,0,1,0,0
L000406,nba_401810603,0,train,0.17021276595744683,0.25531914893617025,0.4603603603603603,0.5318318318318318,0.0,0.0,0.17021276595744683,0.21276595744680848,0,0,1,0,0,0,0,0,0.5,1352.053,0,0,1,0,0
L000406,nba_401810600,0,train,0.16000000000000003,0.28,0.4166666666666667,0.5773809523809524,0.0,0.0,0.12,0.24,0,0,1,0,0,0,0,0,0.5882352941176471,1619.415,0,0,1,0,0
L000406,nba_401810610,0,train,0.16000000000000003,0.28,0.4166666666666667,0.5773809523809524,0.0,0.0,0.12,0.24,0,0,0,1,1,0,0,0,0.5882352941176471,1619.415,0,0,1,0,0
L000406,nba_401810604,0,train,0.18181818181818177,0.2272727272727273,0.42254901960784313,0.48235294117647065,0.0,0.0,0.18181818181818177,0.2272727272727273,0,0,1,0,0,0,0,0,0.55,1367.177,0,0,1,0,0
L000406,nba_401810592,0,train,0.23255813953488372,0.23255813953488372,0.4838383838383839,0.4838383838383839,0.0,0.0,0.23255813953488372,0.23255813953488372,0,0,2,0,0,0,0,0,0.4545454545454546,1632.907,0,0,1,0,0
L000406,nba_401810621,0,train,0.17021276595744683,0.21276595744680848,0.4603603603603603,0.4117117117117117,0.0,0.0,0.12765957446808507,0.21276595744680848,0,0,2,0,0,0,0,0,0.5581395348837209,2112.197,0,0,1,0,0
L000407,nba_401810609,1,train,0.9538461538461537,0.9538461538461537,0.9436432637571156,0.9436432637571156,0.8,0.8,0.9538461538461537,0.9538461538461537,0,1,0,1,1,0,1,0,1.0,0.0,0,1,0,0,0
L000407,nba_401810468,0,train,0.9538461538461537,0.9538461538461537,0.9436432637571156,0.9436432637571156,0.8,0.8,0.9538461538461537,0.9538461538461537,0,1,18,0,0,0,0,0,0.32558139534883723,3343.307,0,1,0,0,0
L000407,nba_401810564,0,train,0.6206896551724138,0.6896551724137931,0.6738562091503267,0.7188476840011367,0.2857142857142857,0.2857142857142857,0.5862068965517242,0.6551724137931035,0,1,6,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000407,nba_401810548,0,train,0.6363636363636364,0.6363636363636364,0.705514705882353,0.6788480392156863,0.2857142857142857,0.2857142857142857,0.6363636363636364,0.6363636363636364,0,1,8,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000407,nba_401810891,0,train,0.5483870967741935,0.5483870967741935,0.5759414877061936,0.5759414877061936,0.2857142857142857,0.2857142857142857,0.4193548387096774,0.4193548387096774,0,1,43,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000407,nba_401810783,0,train,0.59375,0.59375,0.6455648926237162,0.6722519310754604,0.2857142857142857,0.2857142857142857,0.5,0.53125,0,1,29,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000407,nba_401810524,0,train,0.5666666666666667,0.5666666666666667,0.5924250041897101,0.5924250041897101,0.2857142857142857,0.2857142857142857,0.5333333333333333,0.5333333333333333,0,1,11,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000407,nba_401810628,0,train,0.6349206349206349,0.6349206349206349,0.7194895199459094,0.7324543610547667,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.5714285714285714,0,1,3,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000407,nba_401810905,0,train,0.5901639344262295,0.6229508196721312,0.6138248671788403,0.6429920116194626,0.2857142857142857,0.2857142857142857,0.5573770491803278,0.5573770491803278,0,1,45,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000407,nba_401811019,0,train,0.6349206349206349,0.6349206349206349,0.7194895199459094,0.7324543610547667,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.5714285714285714,0,1,60,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000407,nba_401810338,0,train,0.5714285714285714,0.5714285714285714,0.6092968221771468,0.6092968221771468,0.2857142857142857,0.2857142857142857,0.4444444444444444,0.4444444444444444,0,1,36,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000407,nba_401810145,0,train,0.5161290322580645,0.5483870967741935,0.584733893557423,0.6229913017838714,0.2857142857142857,0.2857142857142857,0.4516129032258065,0.4516129032258065,0,1,75,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000407,nba_401810410,0,train,0.5846153846153845,0.5846153846153845,0.7046860820064351,0.6757005747600583,0.2857142857142857,0.2857142857142857,0.4307692307692308,0.4307692307692308,0,1,27,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000407,nba_401810510,0,train,0.631578947368421,0.631578947368421,0.6546192847848521,0.6692668371696504,0.2857142857142857,0.2857142857142857,0.631578947368421,0.631578947368421,0,1,13,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000407,nba_401810081,0,train,0.6557377049180328,0.6885245901639344,0.6691093945995906,0.6978466104638312,0.2857142857142857,0.2857142857142857,0.5573770491803278,0.5573770491803278,0,1,86,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000407,nba_401810886,0,train,0.6451612903225806,0.6451612903225806,0.6175070028011205,0.6175070028011205,0.2857142857142857,0.2857142857142857,0.6129032258064516,0.6129032258064516,0,1,42,0,1,0,1,0,1.0,0.0,0,1,0,0,0
L000407,nba_401809941,0,train,0.5714285714285714,0.5714285714285714,0.6092968221771468,0.6092968221771468,0.2857142857142857,0.2857142857142857,0.4444444444444444,0.4444444444444444,0,1,108,0,0,0,1,0,1.0,0.0,0,1,0,0,0
L000407,nba_401810154,0,train,0.5901639344262295,0.6229508196721312,0.6138248671788403,0.6429920116194626,0.2857142857142857,0.2857142857142857,0.5573770491803278,0.5573770491803278,0,1,70,0,1,0,1,0,1.0,0.0,0,1,0,0,0
L000407,nba_401809795,0,train,0.6086956521739131,0.6086956521739131,0.6999766573295986,0.6721988795518207,0.2857142857142857,0.2857142857142857,0.5507246376811594,0.5507246376811594,0,1,78,0,0,0,1,0,1.0,0.0,0,1,0,0,0
